"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"107000233","08329","현대백화점","127.029292","37.608328","일반차로"
"107000234","08330","돈암동일신건영휴먼빌아파트","127.013386","37.601461","일반차로"
"107000235","08332","석계역","127.0654245016","37.6137162476","일반차로"
"107000236","08333","석계역","127.065462","37.613598","일반차로"
"107000237","08334","월곡2SH빌아파트","127.042217","37.597512","일반차로"
"107000238","08335","석관고등학교후문","127.0665","37.610699","일반차로"
"107000239","08336","길음역","127.024315","37.60221","일반차로"
"107000240","08338","청소년문화의집.정릉e편한세상","127.0089068708","37.6151911012","일반차로"
"107000243","08341","상진운수종점","127.065254","37.611201","일반차로"
"107000244","08342","상진운수종점","127.065628","37.611267","일반차로"
"107000246","08344","대진여객차고지","127.000797","37.617689","일반차로"
"107000249","08347","정릉북한산국립공원입구","126.999331","37.617839","일반차로"
"107000508","08348","풍림아파트삼거리","127.007432","37.617339","일반차로"
"107000251","08349","성북생태체험관","127.006495","37.620153","일반차로"
"107000252","08350","정릉초교","127.006424","37.618938","일반차로"
"107000524","08351","파크빌라앞","127.005912","37.598225","일반차로"
"107000523","08352","골드하우스","127.004559","37.598485","일반차로"
"107000255","08353","월곡중학교","127.0478487259","37.6062348572","일반차로"
"107000257","08355","508단지삼거리","127.0055357424","37.5993330895","일반차로"
"107000259","08357","산장빌라","127.0072873121","37.5992526767","일반차로"
"107000260","08358","산장빌라","127.0073998099","37.5987761153","일반차로"
"107000506","08359","성북참노인전문병원","127.0056794425","37.5976300271","일반차로"
"107000262","08360","교수단지","127.009284","37.599665","일반차로"
"107000263","08361","우방아파트","127.0094554943","37.6002114009","일반차로"
"107000515","08363","일신건영아파트.꿈에그린아파트","127.0121089813","37.6014914182","일반차로"
"107000266","08364","일신건영아파트.꿈에그린아파트","127.0122269985","37.6014510424","일반차로"
"107000267","08365","돈암힐스테이트.코오롱하늘채","127.014404","37.598831","일반차로"
"107000268","08366","돈암동일신건영휴먼빌아파트","127.013626","37.601643","일반차로"
"107000269","08367","구민회관입구","127.0064556975","37.596703351","일반차로"
"107000270","08368","508단지입구","127.006386249","37.5991744552","일반차로"
"107000271","08369","스카이힐스","127.0036633229","37.599483255","일반차로"
"107000272","08370","508단지삼거리","127.0056342632","37.5992258555","일반차로"
"107000273","08371","대일외고서경대정문","127.013145","37.612945","일반차로"
"107000274","08372","서경대본관","127.011423","37.61546","일반차로"
"107000275","08373","서경대본관","127.011687","37.615626","일반차로"
"107000281","08380","길음뉴타운8단지","127.015877","37.60757","일반차로"
"107000280","08381","길음뉴타운8단지","127.0157040433","37.6074068143","일반차로"
"107000282","08382","서경로꿈마루도서관앞","127.013476","37.611633","일반차로"
"107000290","08390","국민커뮤니티센터","127.0044096525","37.6122826515","일반차로"
"107000291","08391","정릉연립","127.004373","37.612212","일반차로"
"107000292","08392","국민대후문","126.999453","37.611197","일반차로"
"107000293","08393","국민대후문","126.999865","37.611173","일반차로"
"107000294","08394","고려대사범대학부속고등학교.후문","126.999294","37.609505","일반차로"
"107000295","08395","고려대사범대학부속고등학교.후문","126.9995106864","37.6094614333","일반차로"
"107000296","08396","월곡래미안루나밸리","127.041163","37.599653","일반차로"
"107000497","08400","길음뉴타운10단지.라온유아파트","127.0181336142","37.6029875372","일반차로"
"107000501","08401","숭곡초교후문","127.0328337687","37.609277551","일반차로"
"107000502","08402","월곡아남아파트","127.0345110882","37.6064773977","일반차로"
"107000500","08403","월곡동신아파트","127.0360244691","37.6045305985","일반차로"
"107000505","08404","돌곶이역8번출구","127.056327","37.610303","일반차로"
"107000509","08405","한성대입구역","127.0047236816","37.5893629858","일반차로"
"107000516","08406","장위동입구","127.0390305016","37.6137313245","일반차로"
"107000518","08408","북한산보국문역2번출구","127.0079858233","37.612293899","일반차로"
"107000519","08409","북한산보국문역1번출구","127.008329146","37.6120835499","일반차로"
"107000525","08410","일신초교.래미안라센트아파트","127.039436","37.598242","일반차로"
"107000526","08411","서울사대부설중학교","127.0383641124","37.5961434071","일반차로"
"107000527","08412","서울사대부설고등학교","127.037164","37.593648","일반차로"
"107900267","08448","일신휴먼빌.우정아파트","127.011252","37.60044","마을버스"
"107900001","08449","고려아파트","127.0272458091","37.5985623481","마을버스"
"107900305","08450","장월초교.참누리아파트","127.0484023045","37.6232885677","마을버스"
"107900304","08451","동방주택","127.0437263808","37.6165854246","마을버스"
"107900303","08452","장위중학교","127.0405010899","37.6119090424","마을버스"
"107900284","08453","신안APT.길음초등학교","127.0164202375","37.6142243316","마을버스"
"107900278","08454","정릉4동종점","127.0101775182","37.6129436918","마을버스"
"107900273","08455","산림초소","126.9979440805","37.6139199881","마을버스"
"107900272","08456","정릉2동주민센터","127.0110779295","37.6046085645","마을버스"
"107900280","08457","성신여대입구역3번출구","127.0164516544","37.5922918719","마을버스"
"107900248","08458","삼선푸르지오APT앞","127.013573","37.585159","마을버스"
"107900256","08459","한성대정문","127.0112286496","37.5825625217","마을버스"
"107900246","08460","한신113동앞","127.0085997586","37.5943426813","마을버스"
"107900244","08462","낙산삼거리","127.0105670837","37.5802666048","마을버스"
"107900245","08463","돈암2동주민센터","127.0109908191","37.5975863998","마을버스"
"107900143","08464","종암중학교","127.0348752977","37.5932844701","마을버스"
"107900104","08465","종암교통정보센터","127.035902","37.594027","마을버스"
"107900077","08466","고려슈퍼","127.027767923","37.598640621","마을버스"
"107900048","08467","슈퍼앞","127.0422165656","37.6158087153","마을버스"
"107900032","08468","월곡청소년센터","127.0404315108","37.6110151894","마을버스"
"107900005","08469","대우APT211동","127.0167960192","37.6129402321","마을버스"
"107900002","08470","KEB하나은행.오렌지마트","127.0091703259","37.6113037986","마을버스"
"107900268","08471","중앙하이츠정문","127.0109779802","37.6026973686","마을버스"
"107900004","08474","한양슈퍼앞","127.0111699073","37.5834681227","마을버스"
"107900006","08475","구민회관201동앞","127.0092873052","37.5955879331","마을버스"
"107900007","08477","돈암지구대.현대아파트","127.0127098361","37.596978894","마을버스"
"107900008","08478","선경아파트","127.0344613329","37.5943749086","마을버스"
"107900009","08479","세븐마트","127.0356653798","37.5925498469","마을버스"
"107900010","08480","죽림정사","127.0292269396","37.5995314443","마을버스"
"107900012","08482","나약국","127.041354229","37.6143344683","마을버스"
"107900013","08483","동아아파트","127.0474093545","37.6081543482","마을버스"
"107900014","08484","월곡인조잔디구장","127.0394708753","37.6086618783","마을버스"
"107900015","08485","대우APT정문.대림APT후문","127.0176158808","37.6119651381","마을버스"
"107900274","08487","넓은마당","126.9997043527","37.6146057316","마을버스"
"107900269","08488","중앙하이츠후문","127.009355","37.603539","마을버스"
"107900016","08489","성신여대정문앞","127.0197375056","37.590765825","마을버스"
"107900257","08490","한성대입구3거리","127.0109450153","37.5864120039","마을버스"
"107900017","08491","(구)법화사","127.0110898368","37.5847416354","마을버스"
"107900018","08492","이수아파트.한신휴아파트입구","127.0141174417","37.5966164967","마을버스"
"107900019","08493","극동아파트정문","127.0343689551","37.5954238021","마을버스"
"107900020","08494","고려대법과대학.한국어교육관입구","127.0330195331","37.5913557733","마을버스"
"107900021","08495","래미안세레니티","127.0293309418","37.5990484356","마을버스"
"107900291","08497","장위1동주민센터","127.0432920552","37.6138183526","마을버스"
"107900295","08498","이지마트","127.0476777016","37.6097861067","마을버스"
"107900023","08499","월곡1동밤골경로당","127.0403853901","37.6074171689","마을버스"
"107900158","08500","새생명교회","127.018246","37.611032","마을버스"
"107900275","08502","도광사","127.001466925","37.6154094907","마을버스"
"107900024","08503","정수초교","127.008832","37.604372","마을버스"
"107900025","08504","성신여대평생교육원","127.020334","37.589302","마을버스"
"107900259","08505","성신여대입구역","127.0162095823","37.5935074738","마을버스"
"107900026","08506","극동아파트후문","127.0334881714","37.5960223777","마을버스"
"107900027","08507","고려대안암학사","127.030584842","37.5912582105","마을버스"
"107900028","08508","통일교회","127.0297868295","37.5977570629","마을버스"
"107900030","08510","장위1동치안센터","127.0455235372","37.6138039967","마을버스"
"107900031","08511","GS25장위제일점","127.0482277397","37.610855472","마을버스"
"107900033","08512","초림빌라","127.041067","37.607459","마을버스"
"107900034","08513","대림상가앞","127.019928561","37.6108023697","마을버스"
"107900035","08514","현대아파트앞","127.020319","37.609086","마을버스"
"107900036","08516","산장아파트","127.003503","37.616657","마을버스"
"107900037","08517","그린빌라","127.0082440902","37.6038644988","마을버스"
"107900038","08519","삼선시장앞","127.0088742018","37.5881107312","마을버스"
"107900039","08521","종암아이파크2차정문","127.0326607185","37.5968921594","마을버스"
"107900040","08522","고려대아이스링크","127.0278066095","37.5930412509","마을버스"
"107900041","08523","그린마트","127.0310202081","37.5979829182","마을버스"
"107900043","08526","장위천주교앞","127.0489730694","37.6126113808","마을버스"
"107900044","08527","동덕여대후문","127.040839","37.606657","마을버스"
"107900045","08528","대림APT정문","127.0216763929","37.6111129362","마을버스"
"107900046","08529","래미안821동앞","127.021798","37.606389","마을버스"
"107900047","08532","정수빌라","127.0078193261","37.6034392147","마을버스"
"107900049","08534","한성대입구역.성북천분수마루","127.00704","37.587917","마을버스"
"107900254","08535","삼선시장","127.0091097341","37.5881449546","마을버스"
"107900292","08536","동방고개","127.0383227067","37.6137524896","마을버스"
"107900050","08537","정덕초교입구.이수아파트","127.0143711251","37.5966624215","마을버스"
"107900051","08538","현대홈마트","127.0330031027","37.59774179","마을버스"
"107900052","08539","성북구의회","127.0264561677","37.594558093","마을버스"
"107900053","08540","종암아이파크2차후문","127.0319702953","37.5978024471","마을버스"
"107900055","08542","장위시장","127.0500348524","37.6133087107","마을버스"
"107900056","08543","두산아파트후문","127.0402905965","37.605962848","마을버스"
"107900302","08544","파리바게트앞","127.0226562581","37.6113884844","마을버스"
"107900282","08545","길음시장입구","127.02237","37.60517","마을버스"
"107900283","08546","길음역출구","127.0243523151","37.6022105821","마을버스"
"107900057","08548","그린빌라","127.0082621961","37.6037248291","마을버스"
"107900249","08550","한신105동앞","127.00899","37.592584","마을버스"
"107900293","08551","장위동그린빌아파트","127.0430066211","37.6177787253","마을버스"
"107900058","08552","돈암지구대.현대아파트","127.0126588906","37.5970744148","마을버스"
"107900060","08554","개운중학교","127.0248944002","37.5941781735","마을버스"
"107900061","08555","성북노인정입구","127.0327766528","37.5978526869","마을버스"
"107900063","08557","어해랑앞","127.0529124982","37.6139775278","마을버스"
"107900064","08558","자산약국.월곡전철역입구.6호선","127.0392307477","37.6043412492","마을버스"
"107900065","08559","동부아파트.샘물교회앞","127.0238853806","37.6118369827","마을버스"
"107900281","08560","길음전철역","127.024301","37.604133","마을버스"
"107900066","08562","수녀원","127.0053135319","37.6119203778","마을버스"
"107900067","08563","정수초교","127.0087719123","37.6041816433","마을버스"
"107900068","08564","고려대이공대","127.025042317","37.586127814","마을버스"
"107900069","08566","삼선교.한성대입구역","127.0051556693","37.5894788054","마을버스"
"107900070","08567","한신103동앞","127.0082620546","37.5922035215","마을버스"
"107900298","08568","북서울꿈의숲","127.0451511821","37.6199450324","마을버스"
"107900071","08569","돈암신일해피트리아파트","127.0110067037","37.5977882419","마을버스"
"107900072","08570","통일교회","127.0297528957","37.5978597954","마을버스"
"107900073","08571","풍림아파트.성신초교","127.0235199391","37.5951930807","마을버스"
"107900074","08572","한미약국","127.0342980595","37.5988695825","마을버스"
"107900076","08574","세광빌라","127.0541544376","37.6146086251","마을버스"
"107900079","08576","래미안길음센터피스120동앞","127.0255414558","37.6120078422","마을버스"
"107900270","08580","중앙하이츠후문","127.009261","37.603448","마을버스"
"107900080","08581","고대병원","127.0271631411","37.5861138287","마을버스"
"107900081","08584","풍림106동","127.0220507277","37.5976127854","마을버스"
"107900082","08585","성북노인정입구","127.0328514477","37.5979671042","마을버스"
"107900083","08586","장위3동주민센터","127.0569015699","37.6163806677","마을버스"
"107900084","08587","관문약국","127.0553083192","37.6156127998","마을버스"
"107900350","08588","동덕여대부속유치원앞","127.045275","37.606123","마을버스"
"107900086","08589","영훈중고후문.길음래미안센터피스","127.0274932778","37.612454342","마을버스"
"107900087","08590","길음시장앞","127.0227410113","37.6032940101","마을버스"
"107900088","08592","구.정릉3동주민센터","127.0058966843","37.6094883196","마을버스"
"107900271","08593","중앙하이츠정문","127.0108058347","37.6027307247","마을버스"
"107900090","08596","한성대입구역5번출구","127.00509","37.589225","마을버스"
"107900091","08597","참누리아파트","127.0477971194","37.6229337873","마을버스"
"107900093","08598","고명중고교","127.0203281149","37.5987114012","마을버스"
"107900285","08599","종암아이파크2차후문","127.0319114484","37.5979024838","마을버스"
"107900097","08600","장위119안전센터","127.0581116015","37.6152176785","마을버스"
"107900098","08602","우리랜드사우나","127.0563241001","37.6167062363","마을버스"
"107900357","08603","석계역5번출구","127.065067","37.614014","마을버스"
"107900358","08604","석관두산아파트","127.067625","37.614168","마을버스"
"107900359","08605","성북레포츠타운","127.070302","37.610083","마을버스"
"107900100","08657","미아사거리전철역","127.029704","37.612328","마을버스"
"107900101","08662","길음시장입구","127.0226202832","37.6048051558","마을버스"
"107900102","08714","정든마을","127.007299","37.609463","마을버스"
"107900308","08715","국민은행장위동지점","127.048192117","37.6135767647","마을버스"
"107900103","08716","고대사거리","127.032286944","37.5862774378","마을버스"
"107900107","08718","한성대입구역2번출구","127.0067963836","37.5885307766","마을버스"
"107900108","08721","삼선교제1시장","127.0068903011","37.5877945813","마을버스"
"107900110","08722","개운초등학교","127.0288153961","37.6013301158","마을버스"
"107900113","08727","브라운스톤","127.01759","37.599545","마을버스"
"107900115","08728","그린마트","127.0309919428","37.5980964627","마을버스"
"107900118","08731","래미안610동앞","127.0222829921","37.605554924","마을버스"
"107900120","08733","수보약국","127.007874243","37.6086862377","마을버스"
"107900125","08734","쌍다리","126.9958836268","37.5934247138","마을버스"
"107900127","08744","녹십자약국","127.0092820358","37.5896344415","마을버스"
"107900128","08745","삼선교제2시장","127.0086669439","37.5877791457","마을버스"
"107900129","08748","종암래미안","127.0297680319","37.6017407751","마을버스"
"107900130","08749","힐스테이트","127.0170331603","37.599802358","마을버스"
"107900131","08750","현대백화점","127.0293255215","37.6083206204","마을버스"
"107900132","08751","래미안609동앞","127.0218415618","37.6065398941","마을버스"
"107900133","08757","오렌지마트","127.0093640245","37.6113614529","마을버스"
"107900134","08758","정릉시장입구","127.0098053714","37.6082706923","마을버스"
"107900135","08759","용광교회","126.9948588415","37.5925307938","마을버스"
"107900136","08760","삼영탕앞","127.0100292895","37.5888116861","마을버스"
"107900137","08765","성북세무서앞","127.0101254524","37.5881655969","마을버스"
"107900138","08766","종암아이파크1차후문","127.0304477445","37.6021839366","마을버스"
"107900139","08767","우성APT정문","127.0152065619","37.6006018719","마을버스"
"107900141","08769","길음2동주민센터","127.0278026247","37.6066792098","마을버스"
"107900142","08770","래미안501동앞","127.020692544","37.6086973016","마을버스"
"107900144","08771","북정마을삼거리","126.9925917473","37.5925495961","마을버스"
"107900145","08772","성북세무서앞","127.010448131","37.5878763191","마을버스"
"107900146","08773","본교회앞","127.0116236224","37.5886421351","마을버스"
"107900147","08775","성북소방서","127.030928","37.602575","마을버스"
"107900148","08780","장위119안전센터","127.0588113942","37.6148983478","마을버스"
"107900299","08781","석계역","127.06471","37.614627","마을버스"
"107900149","08783","길음전철역","127.024158","37.60424","마을버스"
"107900150","08786","길음1동주민센터.길음중앙새마을금고앞","127.0197436999","37.609922941","마을버스"
"107900307","08787","국민은행사거리","127.0482091911","37.6137056129","마을버스"
"107900151","08788","슈퍼앞","126.9927207864","37.5931263008","마을버스"
"107900152","08789","한성대입구사거리","127.0109053037","37.5858614419","마을버스"
"107900153","08790","고려삼계탕","127.0147162769","37.5896248782","마을버스"
"107900154","08791","종암아이파크1차정문","127.0303644793","37.6035229732","마을버스"
"107900354","08792","꿈의숲대명루첸아파트","127.048003","37.619748","마을버스"
"107900155","08795","돈암힐스테이트.코오롱하늘채","127.014262","37.598517","마을버스"
"107900156","08796","고려슈퍼","127.0276682695","37.5986595673","마을버스"
"107900159","08798","새생명교회","127.0183054636","37.6109999704","마을버스"
"107900351","08799","돈암코오롱하늘채.일신휴먼빌","127.011342","37.599603","마을버스"
"107000444","08800","서경대정문.대일외고","127.013025","37.613128","일반차로"
"107900160","08801","북정경로당","126.9909757805","37.5926486034","마을버스"
"107900162","08807","(구)법화사","127.0109979664","37.5845908968","마을버스"
"107900165","08808","범양APT입구","127.0272103996","37.6039526599","마을버스"
"107900340","08809","선잠로3길입구","126.9972123529","37.5959526063","마을버스"
"107900341","08810","선잠로3길입구","126.9968838263","37.596027983","마을버스"
"107900306","08815","원진프라자앞","127.0329450077","37.5995439814","마을버스"
"107900171","08819","대우APT정문.대림APT후문앞","127.0176895841","37.61229132","마을버스"
"107900318","08821","선잠단지.성락원앞","126.998925","37.594727","마을버스"
"107900317","08822","선잠단지.성락원앞","126.998918","37.594596","마을버스"
"107900174","08823","북정마을삼거리.모정앞","126.9922226001","37.5923603438","마을버스"
"107900315","08824","성북동성당","126.997778","37.595446","마을버스"
"107900316","08825","성북동성당","126.997653","37.595476","마을버스"
"107900314","08826","성북빌리지","126.9966104959","37.5967146098","마을버스"
"107900309","08827","성북빌리지","126.996591","37.596666","마을버스"
"107900177","08828","한양슈퍼앞","127.0110533004","37.5835870776","마을버스"
"107900255","08829","돈암초등학교","127.0123873098","37.5915399594","마을버스"
"107900180","08830","길음역","127.0256430693","37.6044477074","마을버스"
"107900313","08831","북악슈퍼","126.9949423033","37.5975084085","마을버스"
"107900344","08832","래미안장위퍼스트하이아파트","127.0505518894","37.6195039893","마을버스"
"107900312","08833","북악슈퍼","126.994835","37.597552","마을버스"
"107900181","08834","우리랜드사우나","127.0561269978","37.6167081324","마을버스"
"107900182","08835","대우APT211동앞","127.0168877975","37.6130627667","마을버스"
"107900185","08836","용광교회","126.9947886382","37.5924406819","마을버스"
"107900311","08837","길상사","126.9938901546","37.5983184366","마을버스"
"107900188","08838","수협동소문동지점","127.0102797636","37.5904336247","마을버스"
"107900310","08839","길상사","126.993605","37.598455","마을버스"
"107900320","08840","정릉꿈에그린아파트","127.0115042175","37.6015704448","마을버스"
"107000469","08841","종암사거리입구","127.03341","37.600991","일반차로"
"107900321","08842","정릉꿈에그린아파트","127.0112628186","37.6015704448","마을버스"
"107900323","08843","아리랑시장","127.0114966535","37.6024197844","마을버스"
"107900324","08844","아리랑시장","127.011371","37.602268","마을버스"
"107900322","08845","중앙하이츠빌아파트","127.010793","37.602557","마을버스"
"107900326","08846","세계문화유산정릉","127.009674","37.601537","마을버스"
"107900325","08847","정릉꿈에그린1단지","127.0109350201","37.602168631","마을버스"
"107900319","08848","일신휴먼빌.우정아파트","127.011293","37.600083","마을버스"
"107900331","08849","돈암코오롱하늘채아파트","127.011319","37.598883","마을버스"
"107900330","08850","돈암코오롱하늘채아파트","127.01137","37.598794","마을버스"
"107900190","08854","힐스테이트입구","127.0280770548","37.6064783291","마을버스"
"107900327","08855","한국가구박물관입구","126.992609","37.599294","마을버스"
"107900329","08856","우리옛돌박물관.정법사","126.990568","37.600969","마을버스"
"107900328","08858","한국가구박물관입구","126.992192","37.599778","마을버스"
"107000495","08866","북서울꿈의숲","127.045299","37.620359","일반차로"
"107900191","08868","관문약국","127.0552994399","37.6158597012","마을버스"
"107900194","08872","쌍다리","126.9959968718","37.5933823665","마을버스"
"107900195","08873","삼선교","127.00719","37.589082","마을버스"
"107900197","08874","현대백화점별관주차장","127.0291417258","37.6075367209","마을버스"
"107900201","08876","세광빌라","127.0544842868","37.6149094357","마을버스"
"107900355","08877","간대어린이공원","127.051184","37.618638","마을버스"
"107900356","08878","돌곶이역2번출구","127.0561142907","37.611535958","마을버스"
"107900286","08881","성가복지병원앞","127.0311141214","37.6059394924","마을버스"
"107900203","08883","꿈의숲코오롱하늘채아파트","127.045616","37.619142","마을버스"
"107900204","08884","어해랑앞","127.052652","37.614046","마을버스"
"107900206","08886","고대병원","127.0262694676","37.5863798344","마을버스"
"107900208","08888","한신103동앞","127.0082088116","37.5920233074","마을버스"
"107900210","08889","성북소방서","127.031525069","37.6027999972","마을버스"
"107900213","08892","장위시장","127.0505764271","37.6134406042","마을버스"
"107900215","08893","생명의전화로터리","127.0378090878","37.6038353025","마을버스"
"107900216","08894","정릉시장입구.정릉약국","127.0097442213","37.608370718","마을버스"
"107900338","08895","꿈의숲동문앞","127.045828","37.620922","마을버스"
"107900339","08896","꿈의숲대명루첸아파트","127.046968","37.619379","마을버스"
"107900219","08897","종암아이파크1차후문","127.0302914603","37.602206504","마을버스"
"107900262","08898","돈암힐스테이트.코오롱하늘채","127.0143670046","37.5987916924","마을버스"
"107900224","08900","자산약국.월곡전철역입구.6호선","127.0393382553","37.6041727102","마을버스"
"107900226","08901","수보약국","127.0080441437","37.608704248","마을버스"
"107900230","08904","종암래미안","127.0298303694","37.6018588018","마을버스"
"107900234","08908","장위천주교앞","127.0487837637","37.6123942977","마을버스"
"107900239","08909","월곡시장.동덕여대오거리","127.0427144806","37.6041273834","마을버스"
"107900241","08910","정든마을","127.0073694927","37.6096167331","마을버스"
"107900240","08912","개운초등학교","127.0284325466","37.6012022543","마을버스"
"107900238","08913","우성APT정문","127.0152061932","37.6004509363","마을버스"
"107900237","08914","나약국","127.0414527557","37.614294786","마을버스"
"107900236","08915","GS25장위제일점","127.0481667022","37.6110537358","마을버스"
"107900235","08916","월곡로데오거리","127.0438728583","37.6048993942","마을버스"
"107900233","08917","대동슈퍼","127.0058854907","37.6111778561","마을버스"
"107900261","08919","한진206동앞","127.0107232511","37.5954940982","마을버스"
"107900232","08920","죽림정사앞","127.0291748905","37.5996513018","마을버스"
"107900231","08921","쌍용APT","127.0164193819","37.6000277168","마을버스"
"107900229","08922","슈퍼앞","127.042313","37.615649","마을버스"
"107900228","08923","이지마트","127.0476291248","37.6099870685","마을버스"
"107900227","08924","동아아파트정문앞","127.0461343399","37.6068870252","마을버스"
"107900243","08925","수녀원입구","127.0055480005","37.6118951367","마을버스"
"107900258","08926","성신여대평생교육원","127.0202580181","37.5893438185","마을버스"
"107900225","08927","명신초.삼선푸르지오.힐스테이트","127.0145993366","37.5822593867","마을버스"
"107900223","08928","브라운스톤","127.0176785796","37.5992976541","마을버스"
"107900297","08930","동아아파트","127.0472756242","37.6080318541","마을버스"
"107900221","08931","월곡중학교입구","127.0471292345","37.6075912815","마을버스"
"107900220","08934","돈암시장","127.0134834289","37.5913019518","마을버스"
"107900218","08935","창신쌍용2단지.한성대후문","127.0127354927","37.5813963581","마을버스"
"107900217","08936","고명중고교","127.02029673","37.5984610236","마을버스"
"107900290","08937","상월곡역","127.0478038236","37.6068638336","마을버스"
"107900214","08938","월곡초교","127.0461798986","37.6091289096","마을버스"
"107900279","08939","산장아파트","127.0034685688","37.616608793","마을버스"
"107900209","08941","성북구청.경동고입구","127.0175977286","37.5878015805","마을버스"
"107900207","08942","한신301동앞","127.0089861462","37.5962151136","마을버스"
"107900199","08943","낙산삼거리","127.0103598878","37.5802801396","마을버스"
"107900196","08945","풍림아파트","127.022078987","37.5974334637","마을버스"
"107900193","08946","월곡중학교","127.048839","37.606796","마을버스"
"107900242","08947","월곡초등학교후문","127.0454756183","37.6113791943","마을버스"
"107900276","08948","도광사","127.0013581804","37.6154320192","마을버스"
"107900189","08949","경동고앞","127.0149048675","37.5870414318","마을버스"
"107900187","08950","구민회관201동앞","127.009196701","37.5955284683","마을버스"
"107900186","08951","현대홈마트","127.0328694828","37.5977742664","마을버스"
"107900184","08952","풍림아파트.성신초교","127.0230545241","37.595269765","마을버스"
"107900183","08953","누구나교회","127.0448959944","37.6119083534","마을버스"
"107900277","08954","넓은마당","126.9997383348","37.6146859282","마을버스"
"107900179","08956","삼선노인정","127.0138720583","37.5863747515","마을버스"
"107900178","08957","한신113동앞","127.0085261637","37.5944634325","마을버스"
"107900176","08958","종암아이파크2차정문","127.0325169289","37.596973297","마을버스"
"107900175","08959","개운중학교","127.0250868706","37.5940465738","마을버스"
"107900173","08960","태광빌라","127.0439311044","37.612208778","마을버스"
"107900172","08961","삼선초교","127.013358","37.585164","마을버스"
"107900169","08962","동구고등학교후문","127.008419","37.593705","마을버스"
"107900168","08964","극동아파트후문","127.0333330207","37.596016114","마을버스"
"107900167","08965","성북구의회","127.0261062172","37.5944860839","마을버스"
"107900166","08966","장위1동노인정","127.043044981","37.6116143881","마을버스"
"107000507","08967","고려대역.숭례초교","127.036034544","37.5948925645","일반차로"
"107900164","08969","극동아파트정문","127.0342670319","37.5954193263","마을버스"
"107900163","08970","고려대아이스링크","127.0278065619","37.5929132964","마을버스"
"107900161","08971","하트마트편의점","127.0414141194","37.6120303721","마을버스"
"107900126","08972","선경아파트","127.0343480838","37.5943641285","마을버스"
"107900124","08973","고려대안암학사","127.030334","37.591162","마을버스"
"107900123","08975","종암중학교","127.0347676921","37.5932304366","마을버스"
"107900122","08976","고려대법과대학.한국어교육관입구","127.0331735065","37.5912827419","마을버스"
"107900121","08977","종암로한진택배","127.0356891028","37.5924290939","마을버스"
"107900119","08979","성북세무서앞","127.010533","37.588102","마을버스"
"107900117","08980","꿈의숲대명루첸아파트","127.0456216446","37.6208195823","마을버스"
"107900116","08981","래미안세레니티","127.0294147509","37.5990565246","마을버스"
"107900114","08982","양광교회.죽림정사앞","127.0293639897","37.5995701571","마을버스"
"107900112","08983","석관동주민센터","127.0613211365","37.6129858688","마을버스"
"107900111","08984","한신105동앞","127.0090683722","37.5925539857","마을버스"
"107900250","08985","한신108동앞","127.0094569142","37.5935334384","마을버스"
"107900251","08986","스카이프라자앞.111동앞","127.010411688","37.5945110389","마을버스"
"107900105","08987","한진207동앞","127.0106667452","37.5963140934","마을버스"
"107900106","08988","한진202동앞","127.009801","37.596549","마을버스"
"107900109","08989","한진204동앞","127.009958","37.596461","마을버스"
"107900264","08990","한진207동앞","127.010583","37.596345","마을버스"
"107900252","08991","스카이프라자앞.111동","127.010379","37.594611","마을버스"
"107900253","08992","한신108동앞","127.009698","37.593948","마을버스"
"107900095","08997","삼선동주민센터","127.0142590636","37.5910090068","마을버스"
"108000001","09001","수유3동우체국","127.029165","37.641345","중앙차로"
"108000002","09002","수유3동우체국","127.02883","37.640892","중앙차로"
"108000003","09003","수유역","127.0239950106","37.6365324921","중앙차로"
"108000004","09004","수유역.강북구청","127.025327","37.637582","중앙차로"
"108000005","09005","수유시장.성신여대미아캠퍼스앞","127.0241719892","37.6312262117","중앙차로"
"108000006","09006","수유시장.성신여대미아캠퍼스앞","127.0246442208","37.6303451749","중앙차로"
"108000007","09007","미아역.신일중고","127.0266493048","37.6248696784","중앙차로"
"108000008","09008","미아역.신일중고","127.0270667409","37.6243092426","중앙차로"
"108000009","09009","도봉세무서.성북시장","127.028719403","37.6197140913","중앙차로"
"108000010","09010","도봉세무서.성북시장","127.0292480892","37.6188372063","중앙차로"
"108000011","09011","미아사거리역","127.0299325391","37.6137621245","중앙차로"
"108000012","09012","미아사거리역","127.0302131064","37.6128943078","중앙차로"
"108000378","09013","수유(강북구청)역","127.025873","37.63829","중앙차로"
"108000014","09102","우이동도선사입구.북한산우이역","127.012719","37.662647","일반차로"
"108000015","09103","우이동성원아파트","127.013424","37.660809","일반차로"
"108000016","09104","우이동성원아파트","127.013357","37.662045","일반차로"
"108000017","09105","진성빌라사거리","127.013785","37.659077","일반차로"
"108000018","09106","서라벌중학교.우이동대우아파트","127.012933","37.6551","일반차로"
"108000019","09107","덕성여대솔밭근린공원","127.0126091716","37.6513809333","일반차로"
"108000020","09108","4.19민주묘지역","127.0137114618","37.6491109904","일반차로"
"108000021","09109","4.19민주묘지역","127.014019","37.649113","일반차로"
"108000022","09110","국립4.19민주묘지입구사거리","127.013448","37.648147","일반차로"
"108000023","09111","국립4.19민주묘지입구사거리","127.013467","37.647984","일반차로"
